ticker,statement_type,report_level,fiscal_date,currency,account_name,amount,source_system,load_time
IBM,balance_sheet,quarterly,2018-09-30,USD,shortLongTermDebtTotal,46921000000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-09-30,USD,otherCurrentLiabilities,7300000000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-09-30,USD,otherNonCurrentLiabilities,29260000000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-09-30,USD,totalShareholderEquity,19784000000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-09-30,USD,treasuryStock,-165995000000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-09-30,USD,retainedEarnings,158612000000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-09-30,USD,commonStock,54987000000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-09-30,USD,commonStockSharesOutstanding,915200000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-06-30,USD,totalAssets,121622000000.0,AlphaVantage,2026-04-17T15:16:06
IBM,balance_sheet,quarterly,2018-06-30,USD,totalCurrentAssets,46795000000.0,AlphaVantage,2026-04-17T15:16:06
